user_id,associate degree,bachelor degree,master's degree,others,phd
29481,,top30tr,top1000tr,top30tr,
29482,,,top1000tr,top30tr,top1000tr
29483,,top1000tr,top1000tr,others,
29484,,,top1000tr,,
29485,,others,top1000tr,top50tr,
29486,,top1000tr,others,top30tr,
29487,,,top1000tr,top1000tr,
29488,,,,top1000tr,
29489,,top1000tr,,top30tr,
29490,,top30tr,top1000tr,,
29492,,top1000tr,top1000tr,,
29493,,top1000tr,others,,
29495,,,top1000tr,top30tr,
29496,,top1000tr,,,
29497,,top1000tr,,,
29498,,,top1000tr,,
29499,,top1000tr,,,
29500,,top30tr,,top1000tr,
29501,,top1000tr,top1000tr,,
29502,,top30tr,top1000tr,,
29503,,top1000tr,,,
29505,,others,top1000tr,,
29506,,,others,top1000tr,
29507,,top30tr,top1000tr,,
29508,,top1000tr,top1000tr,,
29509,,top1000tr,,,
29510,,,,top1000tr,
29511,,top1000tr,,,
29512,,,,top30tr,
29513,,top1000tr,top1000tr,,
29514,,top1000tr,top1000tr,others,
29516,,top1000tr,,,
29517,,top1000tr,top1000tr,,
29518,,,,top1000tr,
29520,,top1000tr,,,
29521,,top1000tr,,,
29522,,,others,top1000tr,
29524,,others,,,
29525,,,top30tr,others,
29526,,top1000tr,,,
29527,,top30tr,top1000tr,,
29528,,top1000tr,,,
29529,,,,top1000tr,
29530,,others,,,
29531,,top1000tr,,,
29532,,top1000tr,,,
29533,,top1000tr,,others,
29534,,top1000tr,others,,
29535,,top50tr,others,top1000tr,
29536,,,,top1000tr,
29537,,top1000tr,top1000tr,top30tr,
29538,,top1000tr,,,
29539,,top1000tr,,,
29540,top30tr,top1000tr,,,
29542,,top1000tr,top1000tr,,
29543,,top1000tr,,,
29544,,,top1000tr,top30tr,
29545,,top1000tr,,top30tr,
29546,,top1000tr,top1000tr,,
29547,,top30tr,top1000tr,top30tr,
29548,,,,others,
29549,,top1000tr,,,
29550,,top30tr,,top30tr,
29551,,top1000tr,others,,
29552,,top30tr,top1000tr,,top1000tr
29553,,top1000tr,top1000tr,others,
29555,,top30tr,top1000tr,,
29556,,top1000tr,top1000tr,,top1000tr
29557,,top1000tr,,,
29558,,top1000tr,top30tr,,top30tr
29559,,others,top1000tr,,
29560,,others,top1000tr,,
29562,,,,top1000tr,
29563,,top1000tr,,,
29564,,top1000tr,,,
29565,,top30tr,top1000tr,,
29566,,top1000tr,top1000tr,,
29567,,top30tr,top1000tr,,
29568,,,others,top1000tr,
29569,,top1000tr,top1000tr,others,
29571,,top1000tr,,others,
29572,others,top30tr,others,others,
29574,,top1000tr,top1000tr,top30tr,
29575,,top30tr,,top1000tr,
29576,,top1000tr,top50tr,,
29577,,top1000tr,,,
29578,,,,top1000tr,
29579,,,,top30tr,
29580,,others,top1000tr,,
29581,,top1000tr,,,
29582,,top1000tr,,,
29583,,top1000tr,,,
29584,,others,,,
29585,,top1000tr,top1000tr,others,
29586,,top1000tr,,,
29587,,top1000tr,,,
29588,,,others,,
29589,others,top1000tr,,top30tr,
29590,,top1000tr,,,
29591,,top50tr,,,
29592,,,top1000tr,,
29593,,top1000tr,top1000tr,,
29594,,top1000tr,,,
29595,,others,top1000tr,,top1000tr
29598,,top1000tr,,,
29600,,,,top1000tr,
29601,,top1000tr,,,
29602,,top1000tr,,others,
29603,,top1000tr,,,
29604,,top1000tr,,others,
29606,,top1000tr,top1000tr,,
29607,,top30tr,top1000tr,,
29609,,top1000tr,,,
29610,,top30tr,top1000tr,,
29611,,top1000tr,top1000tr,,
29612,,top1000tr,others,,
29613,,others,,,
29614,,top1000tr,,,
29615,,top1000tr,,,
29616,,,,top1000tr,
29617,,top1000tr,,,
29618,,top1000tr,,,
29619,,top1000tr,,,
29620,,top1000tr,,,
29622,top50tr,top30tr,top1000tr,,
29623,,,,top50tr,
29624,,,top1000tr,,
29625,,,,top1000tr,
29626,,,,top1000tr,
29627,,,,others,
29629,,,,top30tr,
29630,,top30tr,,top30tr,
29631,,top1000tr,,,
29633,,top1000tr,,,
29634,,top30tr,top1000tr,,
29635,,top1000tr,,others,
29636,,top1000tr,top1000tr,top30tr,
29637,top1000tr,top30tr,,others,
29638,,top1000tr,,,
29639,,top1000tr,top1000tr,,
29640,,top1000tr,others,,
29641,,others,,,
29642,,top1000tr,,top30tr,
29643,,,top1000tr,,
29644,,others,top1000tr,top30tr,top1000tr
29645,,top1000tr,top1000tr,top30tr,
29646,,top1000tr,,,
29648,,top1000tr,,,
29649,,top1000tr,,,
29650,,,,top1000tr,
29651,,,top1000tr,top1000tr,
29653,,top50tr,top1000tr,,
29654,,others,top1000tr,,
29657,,top1000tr,,,
29658,,top1000tr,,,
29660,,top1000tr,top30tr,,
29661,,top1000tr,,,
29662,,,,top1000tr,
29665,,,,top1000tr,
29667,,,,top1000tr,
29668,,top1000tr,,,
29670,,,top1000tr,,
29671,,top30tr,,,
29672,,,top1000tr,,
29673,,,,others,
29674,,others,top1000tr,others,
29676,,top1000tr,,top30tr,
29677,,,,top1000tr,
29678,,top1000tr,top1000tr,,
29679,,top1000tr,,others,
29680,,top30tr,,top30tr,
29682,,top30tr,top1000tr,,others
29684,,top30tr,top1000tr,others,
29685,,top1000tr,,,
29686,,,top1000tr,top30tr,
29687,,top1000tr,,,
29688,,,,top30tr,
29689,,,top1000tr,,
29690,,top1000tr,others,,top1000tr
29691,,,,top1000tr,
29692,,top1000tr,,,
29693,,top1000tr,top1000tr,,
29694,,top30tr,top1000tr,,top1000tr
29695,,top1000tr,,others,
29696,,top1000tr,others,others,
29697,,others,top1000tr,,
29698,,top1000tr,top1000tr,,
29699,,top1000tr,top1000tr,,top1000tr
29700,,top1000tr,top1000tr,,
29701,,top1000tr,,,
29702,,top1000tr,top1000tr,,
29703,,top1000tr,,,
29704,,,top1000tr,top1000tr,top30tr
29705,top30tr,top1000tr,,,
29706,,,others,top30tr,
29707,,top1000tr,,,
29708,,top1000tr,top1000tr,others,
29711,,top1000tr,,,
29713,,top1000tr,,,
29716,,,,top1000tr,
29717,,top1000tr,others,others,
29720,,top1000tr,top1000tr,,top1000tr
29721,,,,top1000tr,
29722,,top1000tr,top1000tr,,top1000tr
29723,,top1000tr,top1000tr,,
29724,,top1000tr,top1000tr,,
29726,,top1000tr,,,
29727,,top1000tr,top30tr,top30tr,
29728,,top1000tr,others,,
29729,,top1000tr,top1000tr,,
29730,,top1000tr,,top30tr,
29731,,top1000tr,top1000tr,,
29733,,top1000tr,,,
29734,,top1000tr,others,,
29735,,top1000tr,,others,
29737,,top1000tr,,,
29738,,others,,,
29739,,top1000tr,top1000tr,,
29740,,top1000tr,top1000tr,,
29742,,others,,top1000tr,
29743,,top1000tr,,others,
29744,,top1000tr,top30tr,,
29745,,top1000tr,others,,
29746,,top1000tr,,others,
29747,,top30tr,top30tr,,top1000tr
29749,,top1000tr,,,
29750,,,top30tr,,top1000tr
29751,,top1000tr,,,
29752,,top30tr,top1000tr,,
29753,,,top1000tr,,
29754,,,,top1000tr,
29755,,top1000tr,others,,
29757,,top1000tr,,,
29758,,top1000tr,,top1000tr,
29759,,top1000tr,top30tr,,
29760,,top30tr,,top1000tr,
29761,,top1000tr,top1000tr,others,
29763,,,,top1000tr,
29765,,,,others,
29767,,top30tr,top1000tr,,top1000tr
29768,,others,,,
29769,,top1000tr,top30tr,,
29770,,top1000tr,top1000tr,,
29771,,top1000tr,,,
29772,,,,top50tr,
29773,,,top1000tr,top1000tr,
29774,,,top1000tr,,
29775,,top1000tr,,top50tr,
29776,,top1000tr,top1000tr,,
29777,,top1000tr,,others,
29778,,,,top1000tr,
29779,,top1000tr,top1000tr,,
29780,,top1000tr,,top30tr,
29781,,,others,top1000tr,
29783,,others,,,
29784,,top1000tr,,,
29785,,top30tr,top1000tr,,
29786,,top30tr,top1000tr,others,
29788,,top1000tr,,others,
29789,,top1000tr,,,
29790,,top1000tr,,,
29791,,others,,,
29792,,top1000tr,top1000tr,,
29793,,others,top1000tr,,
29796,,top1000tr,,,
29797,,top1000tr,,others,
29798,,top1000tr,,,
29799,,others,top30tr,,
29800,,top1000tr,others,,
29801,,top1000tr,,,
29802,,others,top1000tr,,
29803,,,,top1000tr,
29804,,top1000tr,others,,
29805,,top1000tr,,top1000tr,
29807,,top1000tr,top1000tr,,
29808,others,,others,others,top1000tr
29809,,,top1000tr,,top50tr
29810,,top1000tr,,,
29811,,top1000tr,,,
29812,,top1000tr,,,
29814,,top30tr,top1000tr,,
29815,,top1000tr,top1000tr,,
29816,,top1000tr,,,
29817,,,,top1000tr,
29818,,top1000tr,others,others,
29819,,top30tr,top1000tr,,
29820,,top1000tr,,,
29821,,top1000tr,,others,
29822,,top1000tr,,,
29823,,top1000tr,,,
29825,,,top1000tr,others,
29826,,others,,top1000tr,
29827,,top30tr,top1000tr,,
29828,,top1000tr,top1000tr,,
29829,,top1000tr,,,
29830,,top30tr,top1000tr,,
29831,,others,top1000tr,others,
29832,,top30tr,top1000tr,,
29833,,top1000tr,,,
29834,,top1000tr,top1000tr,,
29835,,top1000tr,,top30tr,
29836,,top1000tr,,,
29837,others,top1000tr,,,
29838,,top1000tr,,,
29840,,,,others,
29841,,top30tr,top1000tr,,others
29842,,top1000tr,,,
29843,,top1000tr,,,
29844,,,top1000tr,top1000tr,
29845,,top1000tr,others,,
29846,,top1000tr,top1000tr,,
29847,,,top1000tr,,
29848,,top1000tr,top1000tr,,
29849,,top30tr,top30tr,top1000tr,top30tr
29850,,top1000tr,top1000tr,,
29851,,,top1000tr,top1000tr,top1000tr
29852,,others,top1000tr,,top1000tr
29854,,top30tr,top1000tr,top30tr,
29855,,top1000tr,,,
29857,,others,others,others,top1000tr
29858,,,,top1000tr,
29859,,top1000tr,,top1000tr,
29860,,,,others,
29861,,top1000tr,top30tr,,
29862,,top1000tr,,,
29865,,top1000tr,,,
29866,,top30tr,top1000tr,,top1000tr
29867,,,,top1000tr,
29868,,top1000tr,others,,
29870,,top1000tr,top1000tr,others,
29873,,top1000tr,top30tr,,top30tr
29874,,,top1000tr,,
29875,,,,top1000tr,
29876,,,,top1000tr,
29877,,top1000tr,,,
29878,,top1000tr,top1000tr,,top1000tr
29879,,top1000tr,,,
29880,,,top30tr,,
29881,,,top1000tr,top1000tr,
29882,,top1000tr,top1000tr,,
29883,,others,,,
29884,,others,top1000tr,,top50tr
29885,,,,top1000tr,
29886,,,top1000tr,others,
29887,,top1000tr,top1000tr,,
29888,,top1000tr,,,
29889,,,,top1000tr,
29890,,top30tr,top1000tr,,
29891,,top1000tr,,,
29892,,top1000tr,,top30tr,
29893,,others,,top30tr,
29894,,top1000tr,,,
29895,,top30tr,top1000tr,,
29896,,top1000tr,,,
29897,others,top1000tr,top1000tr,,
29898,,top1000tr,top30tr,,
29899,,top1000tr,,,
29901,,,,top1000tr,
29902,,others,,,
29903,,top1000tr,top1000tr,,
29904,,,,top1000tr,
29905,,top1000tr,,,
29906,,top30tr,top1000tr,,
29907,,top1000tr,top1000tr,others,
29908,,top1000tr,,,
29909,,top1000tr,top1000tr,others,
29910,,top1000tr,others,,
29911,,top1000tr,,,
29912,,top1000tr,,,
29913,,top1000tr,top1000tr,,
29915,,top1000tr,top1000tr,,top1000tr
29916,,top1000tr,,,
29917,,,,top1000tr,
29918,,top1000tr,,,
29919,,,others,top30tr,top1000tr
29920,,others,top1000tr,,
29921,,top1000tr,,,
29922,,top30tr,top1000tr,top30tr,
29923,,,top1000tr,,
29924,,,,top1000tr,
29925,,top1000tr,,others,
29926,,top1000tr,top1000tr,,
29927,,top1000tr,,,
29928,,top1000tr,top1000tr,,
29929,,others,,,
29930,,,,others,
29931,,top1000tr,,,
29932,,others,top1000tr,,
29933,,,,top1000tr,
29935,,top1000tr,,,
29936,,top1000tr,,,
29937,,top1000tr,,,
29938,,top1000tr,,,
29939,,top1000tr,top1000tr,,
29940,,top1000tr,,,
29942,,top30tr,top1000tr,,
29943,,top1000tr,,,
29944,,,,top1000tr,
29945,,,,top1000tr,
29946,,top1000tr,top1000tr,,
29948,,top30tr,top1000tr,,
29949,,top1000tr,,top1000tr,
29950,,others,top1000tr,,
29951,,top1000tr,,,
29952,,top1000tr,,,
29953,,top1000tr,,,
29954,,top1000tr,top1000tr,,
29955,,top1000tr,,,
29956,,top1000tr,top1000tr,,
29957,,,,top1000tr,
29958,,top1000tr,,top30tr,
29959,,top1000tr,top1000tr,,
29960,,top1000tr,,,
29962,,,others,others,
29963,,,others,top30tr,
29964,,top1000tr,top30tr,,
29965,,,top1000tr,top1000tr,
29966,,top30tr,top30tr,,top1000tr
29969,,top1000tr,,,
29970,,top1000tr,top1000tr,others,top1000tr
29972,,top30tr,top1000tr,,
29973,,top1000tr,,,
29974,,top1000tr,,,
29975,,,top1000tr,,
29977,,top1000tr,top30tr,,top30tr
29979,,top1000tr,,,
29980,,top1000tr,top1000tr,,
29981,,top1000tr,top1000tr,,
29983,,top1000tr,,,
29984,,top30tr,,top30tr,
29987,,top30tr,top1000tr,others,
29988,,,,top1000tr,
29989,,top1000tr,,,
29990,,,,top1000tr,
29991,,top1000tr,top30tr,,
29992,,,top1000tr,,
29993,,top1000tr,,,
29994,,top1000tr,,,
29995,,top1000tr,,,
29996,top30tr,top1000tr,,,
29997,,top1000tr,,top30tr,
29998,,top1000tr,top1000tr,,top30tr
29999,,,,top1000tr,
30000,,top1000tr,others,,top1000tr
30001,,others,top1000tr,,
30002,,top1000tr,others,others,
30003,,top1000tr,others,,
30004,,top1000tr,,,
30005,,top1000tr,,,
30006,,top1000tr,,,
30007,,,,top1000tr,
30008,,top1000tr,,,
30009,,others,top1000tr,,top1000tr
30010,,top1000tr,,,
30012,,top1000tr,top1000tr,top30tr,
30013,,,top1000tr,top1000tr,top30tr
30014,,top30tr,top1000tr,top30tr,
30017,,top1000tr,,,
30018,,top1000tr,top30tr,top1000tr,
30020,,others,top1000tr,,
30021,,,,top1000tr,
30022,,top1000tr,,,
30023,,top30tr,top30tr,,top1000tr
30024,,top1000tr,,others,
30028,,top1000tr,top1000tr,,
30029,,top1000tr,,,
30030,,top1000tr,top1000tr,,
30031,,top30tr,top30tr,,top1000tr
30032,,top1000tr,,,
30033,,others,top1000tr,,
30034,,top1000tr,top30tr,,
30035,,top30tr,top1000tr,,
30036,,top1000tr,top1000tr,,
30038,,,,top1000tr,
30039,,top30tr,top1000tr,others,top1000tr
30040,,others,top1000tr,,
30041,,top1000tr,others,,
30042,,top1000tr,top1000tr,,
30044,,,,top1000tr,
30045,,,,top1000tr,
30046,,top30tr,top1000tr,,
30047,,top1000tr,,,
30048,,top1000tr,top1000tr,,
30049,,top1000tr,,others,
30050,,others,,,
30052,,top1000tr,top1000tr,,top1000tr
30053,,,top30tr,,
30054,,top1000tr,,,
30056,,top1000tr,,,
30057,,others,,top1000tr,
30058,,top1000tr,others,,
30059,,top1000tr,,,
30060,,top1000tr,others,,
30061,,top1000tr,,,
30062,,top1000tr,top1000tr,,
30063,,,,top1000tr,
30064,,,top1000tr,,
30065,,,,top1000tr,
30066,,others,others,others,top1000tr
30067,,top1000tr,,,
30068,,top30tr,,top30tr,
30069,,,top1000tr,top1000tr,
30070,,top1000tr,top1000tr,top30tr,
30072,,,,top1000tr,
30073,,others,top1000tr,,
30074,,top1000tr,,top1000tr,
30075,,top1000tr,top1000tr,,
30076,,top1000tr,others,others,
30077,,top1000tr,,,
30078,,,others,,
30079,,top1000tr,top30tr,,
30080,,,,top1000tr,
30081,,,,top1000tr,
30082,,top1000tr,,,
30083,,,top1000tr,,
30084,,,top1000tr,,
30085,,,top50tr,,
30087,,top1000tr,,,
30088,,top1000tr,top1000tr,,top1000tr
30089,,,,top1000tr,
30090,,top1000tr,top1000tr,,
30091,,top1000tr,others,,
30092,,top1000tr,top30tr,,
30093,,,,top1000tr,
30094,,top1000tr,,,
30095,,top1000tr,,,
30096,,top1000tr,,top30tr,
30097,,top30tr,top1000tr,top30tr,
30098,,,top1000tr,,
30099,,top1000tr,others,others,
30100,,top1000tr,,,
30101,,top1000tr,others,,
30103,,top1000tr,,top30tr,
30104,,top1000tr,top1000tr,others,
30105,,top30tr,top1000tr,top30tr,
30106,,top1000tr,,,
30107,,top30tr,top1000tr,,top1000tr
30108,,top1000tr,top30tr,,top30tr
30109,,top1000tr,,,
30110,,others,top1000tr,,top30tr
30111,,others,others,others,top1000tr
30113,,others,top1000tr,,
30114,,others,top1000tr,,top30tr
30115,,top1000tr,top30tr,,
30116,,top1000tr,,,
30117,,others,top1000tr,,
30118,,top1000tr,,,
30119,,top1000tr,top1000tr,,
30120,,top1000tr,,,
30121,,top1000tr,top1000tr,,
30122,,,top1000tr,,
30123,,top30tr,top30tr,,top1000tr
30124,,,top1000tr,,
30125,top1000tr,top1000tr,,others,
30126,,others,others,,
30127,,top1000tr,,,
30128,,top30tr,top1000tr,,
30129,,,top1000tr,,
30130,,others,top1000tr,,
30131,,top1000tr,top30tr,,
30133,,top1000tr,top1000tr,,
30134,,top1000tr,,,
30135,,top1000tr,others,,
30136,,,top1000tr,,
30137,,top30tr,top1000tr,,
30138,,top1000tr,,,
30139,,,top1000tr,,
30140,,top1000tr,others,,
30141,,top1000tr,,top30tr,
30142,,top1000tr,,others,
30143,,top1000tr,,others,
30144,,top1000tr,,,
30145,,top1000tr,top1000tr,,
30146,,top1000tr,top1000tr,,
30147,,top1000tr,top1000tr,,
30148,,,top1000tr,top30tr,
30149,,top1000tr,top1000tr,,
30150,,,top1000tr,,
30151,,,top1000tr,,
30153,,,top1000tr,,
30154,,others,top1000tr,,
30155,,top30tr,others,,
30156,,top1000tr,others,,
30157,,top1000tr,top1000tr,,
30158,,top1000tr,,,
30159,,top30tr,top1000tr,,
30160,,top1000tr,,,
30161,,top1000tr,top1000tr,others,
30162,,top30tr,top1000tr,,top30tr
30163,,top1000tr,top1000tr,,
30164,,top1000tr,,,
30166,,top1000tr,top1000tr,,
30167,,others,,,
30169,,,top1000tr,,
30170,,top1000tr,,,
30171,,top30tr,top1000tr,,
30172,,top1000tr,others,,
30173,,others,top1000tr,,
30174,,top1000tr,top1000tr,,
30175,,others,top1000tr,others,
30176,,top30tr,top1000tr,,
30177,,top1000tr,top1000tr,top30tr,
30178,,top1000tr,,,
30180,,top1000tr,,,
30182,,others,top1000tr,,
30183,,top30tr,top1000tr,,top1000tr
30184,,top1000tr,others,,top1000tr
30185,,top30tr,top1000tr,,
30186,,,top1000tr,,
30187,,top1000tr,top1000tr,,
30188,,top1000tr,others,,
30189,,,others,top1000tr,
30190,,top30tr,top1000tr,,
30191,,top30tr,top1000tr,,
30192,,top1000tr,,,
30193,,top30tr,top1000tr,,top1000tr
30194,,top1000tr,,,
30195,,top30tr,top1000tr,,
30196,,,top1000tr,top30tr,
30197,,top1000tr,,,
30198,,,top1000tr,,
30199,,top1000tr,top1000tr,,
30200,,top1000tr,others,,
30201,,,top1000tr,,
30202,,top1000tr,,,
30203,,top1000tr,,,
30204,,,,top30tr,
30205,,others,top1000tr,,
30206,,others,top1000tr,,
30207,,top1000tr,top1000tr,top1000tr,
30208,,top1000tr,top1000tr,,
30209,,top1000tr,others,,top1000tr
30210,,top30tr,top1000tr,,
30211,,top1000tr,,,
30212,,top30tr,top1000tr,,
30213,,top1000tr,,,
30214,,top30tr,top1000tr,,
30215,,top30tr,others,others,
30216,,others,others,top30tr,top1000tr
30217,,,top1000tr,top30tr,
30218,,top1000tr,top1000tr,,
30219,,top30tr,top1000tr,,
30220,,top1000tr,top1000tr,,
30221,,top1000tr,,,
30222,,top30tr,top1000tr,,
30223,,top1000tr,,,
30224,,top1000tr,top1000tr,,
30225,,top30tr,top1000tr,,
30226,,top1000tr,others,,
30227,,top1000tr,,others,
30229,,top1000tr,,,
30230,,top1000tr,top1000tr,,
30231,,top30tr,top1000tr,,
30232,,others,top1000tr,,
30233,,others,others,others,
30234,,top1000tr,,,
30235,,top30tr,,others,
30236,,top50tr,top1000tr,,
30237,,,top1000tr,others,
30238,,others,,others,
30239,,top1000tr,top1000tr,,
30240,,top1000tr,top1000tr,,
30241,,top30tr,top1000tr,,
30242,,top1000tr,,,
30243,,top30tr,,,
30244,,top1000tr,,,
30245,,top1000tr,top1000tr,,top1000tr
30246,,,top1000tr,top1000tr,
30247,,top1000tr,top1000tr,,
30248,,top1000tr,top1000tr,,
30249,,top30tr,top1000tr,,
30250,,top1000tr,top1000tr,,
30251,,top1000tr,,,
30252,,top30tr,top1000tr,,
30253,,top30tr,top1000tr,,
30254,,top1000tr,,others,
30255,,top30tr,top1000tr,,
30257,,,top1000tr,,
30258,,top30tr,top1000tr,,
30259,,top1000tr,top1000tr,,top1000tr
30260,,top1000tr,top1000tr,,
30261,,top1000tr,,,
30262,,others,,,
30264,,top1000tr,top1000tr,,
30265,,top1000tr,top1000tr,,
30267,,top1000tr,,top30tr,
30268,,top1000tr,,top30tr,
30269,,top1000tr,top1000tr,,
30270,,top1000tr,,,
30271,,,,top1000tr,
30272,,top1000tr,,others,
30273,,top1000tr,top30tr,,
30274,,others,top1000tr,,
30275,,top1000tr,,,
30276,,top30tr,top1000tr,others,
30277,,top1000tr,top1000tr,,
30278,,top1000tr,,,
30279,,top1000tr,top1000tr,top30tr,
30281,,,top1000tr,top1000tr,
30282,,top1000tr,,,
30283,,top30tr,top1000tr,,
30284,,top30tr,top1000tr,,
30285,,top1000tr,top1000tr,,
30286,,top1000tr,top1000tr,others,
30288,,others,top1000tr,,
30289,,top1000tr,top1000tr,top30tr,
30290,,top1000tr,,top1000tr,
30291,,top1000tr,,,
30292,,top1000tr,,,
30293,,,top1000tr,,
30294,,top1000tr,top1000tr,,
30295,,,top1000tr,top30tr,
30296,,top30tr,top1000tr,,
30297,,top1000tr,,,
30298,,top30tr,top1000tr,,
30299,,top1000tr,,,
30300,,top30tr,top1000tr,,
30301,,top1000tr,,,
30302,,top1000tr,,,
30303,,top1000tr,,,
30304,,top1000tr,top1000tr,others,
30305,,top50tr,top1000tr,others,
30306,,top30tr,top1000tr,,
30307,,others,top1000tr,,
30308,,top1000tr,top30tr,,top1000tr
30309,,top1000tr,,,
30310,,top1000tr,others,,
30311,,top1000tr,top1000tr,,
30312,,top1000tr,others,,
30313,,top30tr,top1000tr,top30tr,
30314,,top1000tr,top1000tr,,
30315,,others,others,,
30316,,,top1000tr,top1000tr,
30317,,top1000tr,others,,
30318,,others,top1000tr,,
30319,,top30tr,top1000tr,,
30320,,,top1000tr,,top1000tr
30321,,others,,,
30322,,top1000tr,,,
30323,,top1000tr,top1000tr,,
30324,,top1000tr,,,
30325,,top30tr,top1000tr,,
30326,,others,,,
30327,,top1000tr,,others,
30328,,top1000tr,,others,
30329,,,top1000tr,top30tr,
30330,,top1000tr,,,
30331,,top1000tr,,,
30332,,,top1000tr,,
30333,,top1000tr,,,
30334,,,,top1000tr,
30335,,top1000tr,top1000tr,,top50tr
30336,,top1000tr,top1000tr,,
30337,,top1000tr,,,
30338,,top1000tr,top30tr,,
30339,,top1000tr,,,
30341,,top1000tr,top1000tr,,
30342,,top1000tr,,others,
30343,,others,top1000tr,,
30345,,top1000tr,top1000tr,,
30346,,top1000tr,top1000tr,,
30347,,top1000tr,,,
30348,,others,top1000tr,,
30349,,,top1000tr,,
30350,,top1000tr,top50tr,,
30351,,top1000tr,,,
30352,,top1000tr,,,
30353,,top1000tr,top30tr,,
30354,,others,top1000tr,top30tr,
30355,,top1000tr,top1000tr,,
30356,,others,others,,
30357,,top1000tr,top1000tr,,
30358,,top30tr,top1000tr,,top1000tr
30359,,top1000tr,,,
30360,,top1000tr,top1000tr,top30tr,
30361,,top1000tr,top1000tr,,
30362,,top1000tr,top1000tr,,top1000tr
30363,,top1000tr,,,
30365,,,,top1000tr,
30366,,top1000tr,others,top1000tr,
30367,,top1000tr,,others,
30368,,top30tr,top1000tr,others,
30371,,top1000tr,others,,
30372,,top1000tr,,others,
30374,,top1000tr,,,
30375,,top1000tr,,,
30376,,others,top1000tr,,
30377,,top30tr,top1000tr,top30tr,
30378,,,top1000tr,,top1000tr
30379,,top30tr,top1000tr,,
30380,,top1000tr,top1000tr,,
30381,,top1000tr,,,
30382,,top1000tr,top1000tr,,
30383,,top1000tr,top1000tr,,
